Hour Ending,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
01/21/2023 08:00,10120.335396,1755.372426,5629.677622,1090.648402,12504.868788,2914.696295,6202.501544,1190.438364,41408.538838
01/21/2023 09:00,10479.426531,1775.437325,5663.709974,1124.29512,13102.077203,2972.207018,6520.490948,1215.271835,42852.915954
01/21/2023 10:00,10857.790817,1774.466016,5669.681775,1135.268531,13556.207236,3095.819983,6738.03755,1207.76895,44035.040858
01/21/2023 11:00,11148.721398,1726.575907,5643.855497,1134.375018,13745.781656,3281.583407,6810.006419,1180.61507,44671.514372
01/21/2023 12:00,11233.54154,1684.922113,5615.05486,1112.003659,13554.830415,3319.935866,6799.695774,1138.02058,44458.004809
01/21/2023 13:00,11161.715666,1637.527813,5538.181455,1085.860277,12989.243548,3306.67958,6580.956496,1098.787201,43398.952036
01/21/2023 14:00,11026.774075,1607.963736,5488.507219,1053.555857,12333.689411,3274.372114,6134.653103,1083.547335,42003.062851
01/21/2023 15:00,10881.747471,1560.650856,5432.681889,1029.841894,11880.698989,3260.523499,5928.468024,1078.603427,41053.216048
01/21/2023 16:00,10869.226139,1565.741982,5345.117325,1017.508067,11632.708243,3337.747197,5901.421325,1080.853591,40750.32387
01/21/2023 17:00,10930.087462,1607.518683,5305.579435,995.976847,11661.855858,3339.211677,5996.989723,1092.129795,40929.349479
01/21/2023 18:00,11058.600188,1675.10903,5346.567326,984.208717,12128.593706,3331.535139,6185.087561,1112.008645,41821.710312
01/21/2023 19:00,11177.036895,1724.105262,5416.39204,1071.525535,12745.852985,3355.903406,6491.874739,1167.757451,43150.448312
01/21/2023 20:00,11111.52976,1721.872528,5524.754375,1128.387914,12840.326259,3288.624843,6529.302378,1181.961188,43326.759244
01/21/2023 21:00,10998.076129,1721.945965,5603.572493,1087.242486,12866.545893,3245.469286,6466.891353,1188.341232,43178.084837
01/21/2023 22:00,10797.223601,1645.966513,5630.360454,1104.381202,12691.606147,3171.301252,6393.6291,1185.065397,42619.533667
01/21/2023 23:00,10512.842581,1601.159801,5662.467349,1104.468541,12439.015489,3085.540075,6261.418144,1171.431196,41838.343176
01/21/2023 24:00,10098.745379,1518.949813,5616.79531,1066.265639,11921.512869,2995.621457,6090.482081,1149.298182,40457.67073
01/22/2023 01:00,9479.94255,1479.533741,5495.090491,1075.280174,11997.291594,2931.174316,5942.776491,1179.692767,39580.782125
01/22/2023 02:00,9303.388964,1439.642683,5540.743796,1078.613057,11891.718527,2779.883488,5889.023461,1188.442529,39111.456505
01/22/2023 03:00,9140.539759,1425.856274,5549.566125,1082.169749,11838.822321,2713.609947,5880.228069,1199.814151,38830.606394
01/22/2023 04:00,9072.168961,1394.223049,5516.033837,1090.099057,11988.865672,2720.0997,5933.941045,1214.302844,38929.734166
01/22/2023 05:00,9127.246255,1453.799419,5530.937599,1109.60475,12312.086333,2763.183272,6040.032126,1244.531301,39581.421055
01/22/2023 06:00,9244.947541,1542.919143,5567.610915,1134.592692,12817.45879,2874.485575,6288.258298,1288.485184,40758.758136
01/22/2023 07:00,9559.477822,1636.876306,5562.076541,1173.744386,13548.08513,2963.320319,6670.258383,1352.107881,42465.946768
01/22/2023 08:00,9831.777191,1729.914628,5530.79162,1209.161905,14289.797652,3078.911523,7088.92506,1419.215226,44178.494804
01/22/2023 09:00,10130.094553,1781.521429,5518.841479,1170.536329,14709.100641,3219.480972,7266.145288,1423.290238,45219.010929
01/22/2023 10:00,10303.301928,1760.810908,5534.117016,1213.738414,14604.504084,3215.283997,7169.988597,1356.414346,45158.159289
01/22/2023 11:00,10267.353485,1707.778526,5473.56432,1149.122009,14157.81722,3288.810523,6895.588294,1279.916769,44219.951145
01/22/2023 12:00,10158.149435,1616.210893,5437.060794,1075.098171,13623.647013,3287.212639,6563.511027,1207.965945,42968.855918
01/22/2023 13:00,10031.114093,1569.212499,5410.943002,1103.484576,13144.787962,3196.256716,6279.066915,1157.044499,41891.910262
01/22/2023 14:00,9938.494189,1521.851052,5390.25253,1009.63381,12704.019302,3255.478218,6060.081168,1119.167119,40998.977387
01/22/2023 15:00,9853.837768,1479.917686,5384.463747,983.032541,12386.526739,3322.481246,5959.018617,1090.837801,40460.116146
01/22/2023 16:00,9806.359714,1468.909545,5401.158077,1029.304154,12158.623857,3345.651626,5982.582642,1078.191442,40270.781056
01/22/2023 17:00,9808.798468,1488.797817,5369.901243,993.177591,12215.974127,3460.751225,6130.20229,1094.359742,40561.962505
01/22/2023 18:00,10019.903639,1567.54937,5350.412401,1014.098531,12927.390112,3456.27887,6436.256071,1151.32078,41923.209774
01/22/2023 19:00,10521.038495,1673.171443,5194.996515,1128.815077,13672.968419,3518.530086,6870.860976,1235.220128,43815.601141
01/22/2023 20:00,10716.685251,1741.910768,5239.126332,1176.627938,14141.046684,3548.355606,7075.9661,1271.52698,44911.245659
01/22/2023 21:00,10724.743631,1804.423371,5414.219611,1189.460219,14337.292219,3536.782344,7080.026922,1276.85289,45363.801208
01/22/2023 22:00,10623.616995,1822.85767,5396.040511,1199.313055,14487.32589,3546.245255,7102.443563,1293.421503,45471.264441
01/22/2023 23:00,10285.258689,1745.802374,5323.969846,1164.428414,14047.451892,3355.514184,6829.425755,1264.572497,44016.423651
01/22/2023 24:00,9932.628432,1762.603582,5282.474423,1140.258203,13631.852922,3243.155159,6557.913693,1239.592989,42790.479404
01/23/2023 01:00,10092.842741,1660.982148,5287.8836,1114.109072,12945.992494,3055.149818,6760.210763,1237.12431,42154.294947
01/23/2023 02:00,10083.190639,1674.927075,5275.278975,1121.307452,12983.638504,2979.840869,6741.662856,1250.749287,42110.595658
01/23/2023 03:00,10166.793089,1700.330724,5274.255393,1137.946139,13254.526439,2862.318458,6838.910108,1273.764428,42508.844778
01/23/2023 04:00,10292.649561,1723.812495,5239.672766,1153.229209,13548.303141,2944.7047,6991.388778,1289.160739,43182.92139
01/23/2023 05:00,10627.35623,1809.76421,5279.665871,1188.803747,14133.970939,3075.58521,7354.884657,1340.203342,44810.234205
01/23/2023 06:00,11343.011383,1954.753227,5378.507685,1259.820575,15357.330882,3259.731172,8040.601648,1460.706669,48054.46324
01/23/2023 07:00,12329.50744,2154.721574,5402.975849,1365.222777,16954.171829,3619.09014,8992.347186,1579.516308,52397.553103
01/23/2023 08:00,12797.322286,2229.751622,5419.033047,1417.525324,17894.156833,3823.219852,9480.160062,1627.689288,54688.858314
01/23/2023 09:00,12735.141833,2180.822558,5374.079635,1321.767631,17362.982458,3740.291209,9149.637345,1558.707325,53423.429995
01/23/2023 10:00,12483.116189,2030.321004,5325.261116,1252.420868,16296.322634,3672.723066,8560.749489,1479.899955,51100.814322
01/23/2023 11:00,12145.512412,1878.357569,5401.944405,1181.388944,15253.729523,3648.584316,8014.858723,1403.123368,48927.499261
01/23/2023 12:00,11941.517109,1779.297817,5375.582665,1129.00257,14591.17305,3478.2008,7689.534214,1347.889368,47332.197592
01/23/2023 13:00,11567.734886,1688.592922,5296.419541,1090.982104,14012.989887,3437.376584,7438.75518,1301.848907,45834.700011
01/23/2023 14:00,11237.56498,1617.321723,5271.491234,1039.14072,13468.581995,3490.299422,7214.67321,1280.696812,44619.770096
01/23/2023 15:00,11068.920548,1572.557978,5219.158996,1014.055912,13056.154457,3446.943456,7052.981932,1256.912136,43687.685414
01/23/2023 16:00,11011.977865,1524.240831,5208.760458,1001.036935,12906.597704,3435.61791,7097.677904,1253.111258,43439.020865
01/23/2023 17:00,11076.762175,1570.95148,5215.98823,1024.021074,13201.149194,3517.946553,7318.472296,1289.357679,44214.648682
01/23/2023 18:00,11412.237155,1665.902356,5213.552265,1070.340716,14016.401189,3498.203093,7734.360851,1337.229409,45948.227034
01/23/2023 19:00,11766.609061,1795.06738,5318.630993,1155.029715,14630.668354,3635.093982,8173.882297,1396.709652,47871.691432
01/23/2023 20:00,11780.601694,1837.57089,5403.305068,1231.79348,14695.698377,3658.063753,8183.120552,1407.965135,48198.118948
01/23/2023 21:00,11636.855056,1824.317179,5269.9977,1228.469059,14420.055214,3611.726565,8029.392982,1385.573128,47406.386882
01/23/2023 22:00,11297.146752,1759.385382,5244.1512,1198.411435,13909.244526,3441.533134,7738.782175,1349.500328,45938.154932
01/23/2023 23:00,10782.216283,1635.095547,5326.190362,1155.377635,13070.052715,3206.626578,7303.953059,1304.148605,43783.660784
01/23/2023 24:00,10300.966433,1555.325656,5286.648166,1110.736392,12224.984203,3104.795616,6908.260053,1259.681112,41751.397632
01/24/2023 01:00,9707.251396,1540.767861,5319.021329,1018.353494,12181.457783,2856.887457,6536.939958,1216.755591,40377.434869
01/24/2023 02:00,9491.446902,1518.182579,5298.682927,997.379781,11891.437305,2775.056844,6406.235047,1211.982361,39590.403746
01/24/2023 03:00,9404.266925,1519.989425,5333.001273,1054.224446,11835.111106,2733.368707,6342.025528,1210.037991,39432.025401
